ward_id,ward_num,ward_name,zone_name,area_sqm,area_sqkm,population_2011,density_2011,updated_population_2023,slum_percentage,centroid_lon,centroid_lat,mean_aqi,mean_electricity_kwh,mean_water_liters,mean_traffic_speed_kmph,green_cover_ratio,built_density_score,compactness_score,sprawl_index,electricity_stress_index,water_stress_index,sewage_stress_index,pollution_stress_index,mobility_stress_index,amenity_gap_score,transport_gap_score,resource_gap_score
ward_1,1,Kempegowda Ward,150-YELAHANKA,2063800.5875681788,2.0638005875681786,34783,16853.86,41587,10.45,77.575677986454,12.981173966894072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_2,2,Chowdeswari Ward,150-YELAHANKA,754380.1338753477,0.7543801338753476,36602,48519.31,43762,24.55,77.57728754158433,12.970482425625166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_3,3,Atturu,150-YELAHANKA,1309971.8540663754,1.3099718540663754,58129,44374.24,69500,23.33,77.56877743923056,12.981795343762906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_4,4,Yelahanka Satellite Town,150-YELAHANKA,4200543.062144555,4.200543062144555,41986,9995.37,50199,5.3,77.59289542993665,12.976822623437009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_5,5,Jakkuru,152-BYATARAYANAPURA,791815.2149816114,0.7918152149816113,52025,65703.46,62202,27.27,77.56605935226192,12.970313643799132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_6,6,Thanisandra,152-BYATARAYANAPURA,814291.0569605904,0.8142910569605905,71855,88242.4,85911,29.24,77.56395294475757,12.98325924341543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_7,7,Byatarayanapura,152-BYATARAYANAPURA,4617433.818510922,4.617433818510921,72154,15626.43,86269,9.85,77.58990396198023,12.991209681889488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_8,8,Kodigehalli,152-BYATARAYANAPURA,954846.2751092416,0.9548462751092416,47546,49794.4,56847,24.85,77.57100790905416,12.963668912936361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_9,9,Vidyaranyapura,152-BYATARAYANAPURA,841246.0917836998,0.8412460917836998,57195,67988.43,68383,27.58,77.57354406640482,12.996411021649624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_10,10,Dodda Bommasandra,152-BYATARAYANAPURA,1447978.1325407105,1.4479781325407104,36396,25135.74,43516,15.91,77.5872941414428,12.960848365832991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_11,11,Kuvempu Nagar,152-BYATARAYANAPURA,1441008.941664834,1.441008941664834,37128,25765.28,44391,16.36,77.57970790996212,12.958947479266824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_12,12,Shettihalli,155-DASARAHALLI,857503.7644861389,0.857503764486139,61071,71219.51,73018,27.88,77.55929931165947,12.97216337721322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_13,13,Mallasandra,155-DASARAHALLI,578965.5822239877,0.5789655822239876,41482,71648.47,49597,28.03,77.56296807386768,12.991747463542438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_14,14,Bagalakunte,155-DASARAHALLI,629052.2001665323,0.6290522001665323,65113,103509.69,77850,29.55,77.56256422314229,12.96409592202492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_15,15,T Dasarahalli,155-DASARAHALLI,1047022.8750952776,1.0470228750952775,33042,31558.05,39506,18.64,77.55802719206898,12.984963716667394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_16,16,Jalahalli,154-RAJARAJESHWARI NAGAR,815570.9647461572,0.8155709647461572,37959,46542.85,45384,23.94,77.57906156393832,13.001628443793978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_17,17,J P Park,154-RAJARAJESHWARI NAGAR,358776.9657056059,0.3587769657056059,49610,138275.32,59315,30.0,77.55560533792001,12.972426355747242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_18,18,Radhakrishna Temple Ward,158-HEBBAL,1066613.6532732705,1.0666136532732704,35122,32928.51,41993,19.39,77.56348245834438,12.957957391575068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_19,19,Sanjaya Nagar,158-HEBBAL,683569.6943361862,0.6835696943361862,32491,47531.36,38847,24.24,77.56051613531513,12.997426641765449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_20,20,Ganga Nagar,158-HEBBAL,328103.17108769296,0.32810317108769294,27361,83391.45,32713,28.94,77.55440306853286,12.965920292990184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_21,21,Hebbala,158-HEBBAL,5045319.370393719,5.0453193703937185,32516,6444.79,38877,1.97,77.6058982405604,12.96686750723714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_22,22,Vishwanath Nagenahalli,158-HEBBAL,1005248.5397938335,1.0052485397938336,51592,51322.63,61684,25.45,77.55081712797472,12.986687415762171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_23,23,Nagavara,160-SARVARGNA NAGAR,1211597.4461491131,1.211597446149113,60483,49920.05,72315,25.0,77.60878214003148,12.982698948808133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_24,24,HBR Layout,160-SARVARGNA NAGAR,1440608.0473686645,1.4406080473686644,58967,40932.02,70502,22.42,77.59939697176775,12.956106778429897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_25,25,Horamavu,151-K.R.PURA,2426184.8865644545,2.4261848865644544,95368,39307.8,114024,21.67,77.56964616261175,12.94931429407134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_26,26,Ramamurthy Nagar,151-K.R.PURA,1292513.3551282173,1.2925133551282173,47358,36640.24,56622,20.91,77.54715677142477,12.980113439950697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_27,27,Banasavadi,160-SARVARGNA NAGAR,1151544.6659252853,1.1515446659252853,51268,44521.07,61297,23.48,77.55156151525762,12.995026981053291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_28,28,Kammanahalli,160-SARVARGNA NAGAR,692948.6171322658,0.6929486171322659,47074,67932.89,56283,27.42,77.55845629236532,13.003133027362274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_29,29,Kacharkanahalli,160-SARVARGNA NAGAR,669551.7610081797,0.6695517610081797,33588,50164.9,40158,25.15,77.54728603926772,12.97236584992059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_30,30,Kadugondanahalli,160-SARVARGNA NAGAR,653077.9668439251,0.653077966843925,45748,70049.83,54697,27.73,77.5517948289974,12.960440513391937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_31,31,Kushal Nagar,159-PULAKESHI NAGAR (SC),2799849.9250516477,2.7998499250516478,41936,14977.95,50139,9.39,77.56367314869723,13.00772529112838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_32,32,Kaval Bairasandra,159-PULAKESHI NAGAR (SC),3125053.0231149625,3.1250530231149627,39334,12586.67,47028,7.27,77.58430303097877,12.945105684660884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_33,33,Manorayanapalya,158-HEBBAL,878376.9368438865,0.8783769368438865,47926,54562.0,57301,26.21,77.59909745996283,13.005924891713153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_34,34,Gangenahalli,158-HEBBAL,663613.5080315341,0.6636135080315342,24308,36629.75,29063,20.76,77.61145386460366,12.988876060703717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_35,35,Aramane Nagara,157-MALLESWARAM,294732.45894798986,0.2947324589479899,36738,124648.64,43925,29.85,77.54829418781904,12.96353595008776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_36,36,Mattikere,157-MALLESWARAM,1278213.994679142,1.278213994679142,37036,28974.8,44281,17.73,77.59644764244243,12.948134678876242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_37,37,Yeshwanthpura,154-RAJARAJESHWARI NAGAR,643079.8704656797,0.6430798704656797,41107,63922.08,49148,26.97,77.55354618088295,12.954239431139827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_38,38,HMT Ward,154-RAJARAJESHWARI NAGAR,814278.2758435138,0.8142782758435138,36879,45290.41,44093,23.79,77.54493152816202,12.968557766726896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_39,39,Chokkasandra,155-DASARAHALLI,7903777.186032147,7.903777186032147,59289,7501.35,70887,2.88,77.57732109738373,13.014529741918713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_40,40,Dodda Bidarakallu,153-YESHVANTHAPURA,934639.7556773488,0.9346397556773488,72794,77884.55,87034,28.33,77.5589549931391,12.948342020837146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_41,41,Peenya Industrial Area,155-DASARAHALLI,2268572.5626563975,2.2685725626563973,57814,25484.75,69123,16.21,77.61074741024593,12.99641066373879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_42,42,Lakshmi Devi Nagar,154-RAJARAJESHWARI NAGAR,770755.956046475,0.770755956046475,41352,53651.22,49441,26.06,77.5437404785765,12.991385746371689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_43,43,Nandini Layout,156-MAHALAXMI LAYOUT,1165164.8328848032,1.1651648328848032,51200,43942.28,61216,23.18,77.53970667447591,12.978410529788803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_44,44,Marappana Palya,156-MAHALAXMI LAYOUT,1913854.6618491982,1.913854661849198,40212,21011.0,48078,12.88,77.6194088057532,12.979784880957174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_45,45,Malleswaram,157-MALLESWARAM,1510964.0304205671,1.5109640304205672,34196,22631.91,40885,13.33,77.59328421528744,13.016288593679121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_46,46,Jayachamarajendra  Nagar,158-HEBBAL,1345989.48491613,1.34598948491613,31449,23364.97,37601,14.39,77.61639239997544,12.96251179111574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_47,47,Devara Jeevanahalli,159-PULAKESHI NAGAR (SC),744474.4704093966,0.7444744704093965,42135,56596.97,50377,26.36,77.54517900234974,12.955948998629836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_48,48,Muneshwara Nagar,159-PULAKESHI NAGAR (SC),1713716.2483188137,1.7137162483188138,35814,20898.44,42820,12.58,77.56420475237508,12.940170921981236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_49,49,Lingarajapura,160-SARVARGNA NAGAR,1863088.3812041485,1.8630883812041485,37955,20372.09,45380,12.12,77.60436932747866,13.011211869575918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_50,50,Benniganahalli,161-C.V. RAMAN NAGAR (SC),2678873.4626008533,2.6788734626008535,49094,18326.36,58698,11.06,77.54823264728267,13.006549785174224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_51,51,Vijnanapura,151-K.R.PURA,591080.9691875872,0.5910809691875871,46159,78092.52,55189,28.48,77.5516433023267,12.945803887201915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_52,52,K R Puram,151-K.R.PURA,451611.861766732,0.451611861766732,35168,77872.18,42047,28.18,77.6125767342246,12.951706236017461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_53,53,Basavanapura,151-K.R.PURA,1249453.9549006508,1.2494539549006507,48585,38884.99,58089,21.36,77.53776210009637,12.963296085980334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_54,54,Hudi,174-MAHADEVAPURA (SC),1229873.0867319142,1.229873086731914,50191,40809.9,60009,22.27,77.5352690311616,12.987269898498266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_55,55,Devasandra,151-K.R.PURA,1368352.6433046581,1.3683526433046582,33946,24807.93,40586,15.3,77.60478797605822,12.941120265606774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_56,56,A Narayanapura,151-K.R.PURA,1024892.1929102562,1.0248921929102561,43443,42387.87,51941,23.03,77.58935310781382,13.02259910470835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_57,57,C V Raman Nagar,161-C.V. RAMAN NAGAR (SC),545530.7389927045,0.5455307389927045,58815,107812.44,70320,29.7,77.6061383071414,13.014913254846984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_58,58,New Tippasandara,161-C.V. RAMAN NAGAR (SC),1536105.7038022832,1.5361057038022832,43983,28632.8,52587,17.42,77.59597305770255,12.936166651628053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_59,59,Maruthi Seva Nagar,160-SARVARGNA NAGAR,1061540.793571959,1.061540793571959,40362,38022.09,48258,21.21,77.54509677692228,12.947279015056454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_60,60,Sagayarapuram,159-PULAKESHI NAGAR (SC),698312.8712376393,0.6983128712376393,35334,50599.1,42246,25.3,77.53877418354217,12.955966578746306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_61,61,S K Garden,159-PULAKESHI NAGAR (SC),845185.0729910587,0.8451850729910587,38050,45019.73,45493,23.64,77.61681478472309,13.005694616911708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_62,62,Ramaswamy Palya,162-SHIVAJI NAGAR,919518.7303413514,0.9195187303413513,34394,37404.35,41122,21.06,77.56337809956557,12.934075293327039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_63,63,Jayamahal,162-SHIVAJI NAGAR,1055962.9261026422,1.0559629261026422,21728,20576.48,25978,12.27,77.5322792129528,12.973027917722668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ward_64,64,Rajamahal Guttahalli,157-MALLESWARAM,2016925.5186864391,2.016925518686439,31118,15428.43,37205,9.55,77.57595176591812,12.931344251420521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
