h3_id,n_buildings,total_built_area_m2,hex_area_m2,built_percentage,lulc_built_up_percent,lulc_vegetation_percent,lulc_water_percent,lulc_barren_percent,lulc_road_percent,lulc_built_up_percent_2013,lulc_change_2013_2023
8861892527fffff,29,97945.88194917243,760375.9039031033,0.12881244848292026,12.881244848292026,0.0,0.0,0.0,0.0,10.30499587863362,2.5762489696584048
886189252bfffff,632,92820.517470796,760399.0681255686,0.12206816310230942,12.206816310230941,0.0,0.0,0.0,0.0,9.765453048184753,2.4413632620461883
8861892531fffff,420,168336.1177745539,760183.5381194194,0.22144141425502625,22.144141425502625,0.0,0.0,0.0,0.0,17.7153131404021,4.428828285100526
8861892533fffff,944,199238.7138826305,760075.7333563832,0.26213008143651884,26.213008143651884,0.0,0.0,0.0,0.0,20.970406514921507,5.242601628730377
8861892535fffff,1150,225798.865958552,760225.8719040026,0.29701549802959704,29.701549802959704,0.0,0.0,0.0,0.0,23.761239842367765,5.940309960591939
8861892537fffff,1570,243716.3041210882,760118.083116048,0.32062953050924825,32.062953050924826,0.0,0.0,0.0,0.0,25.650362440739862,6.412590610184964
8861892539fffff,149,73085.08786664855,760248.9505381426,0.09613309931557977,9.613309931557977,0.0,0.0,0.0,0.0,7.690647945246382,1.9226619863115948
886189253bfffff,66,87544.16309422489,760141.1562975044,0.11516829784698805,11.516829784698805,0.0,0.0,0.0,0.0,9.213463827759044,2.3033659569397607
886189253dfffff,1424,267003.3785812791,760291.3163857074,0.3511856216516673,35.11856216516673,0.0,0.0,0.0,0.0,28.094849732133383,7.023712433033346
8861892555fffff,2,3210.398578355662,760444.9320741046,0.00422173709488646,0.422173709488646,0.0,0.0,0.0,0.0,0.3377389675909168,0.0844347418977292
8861892557fffff,10,12641.250745960786,760337.1695033002,0.016625848706329643,1.6625848706329642,0.0,0.0,0.0,0.0,1.3300678965063715,0.33251697412659276
8861892581fffff,1578,258531.9377777433,759667.2212211605,0.3403226183198411,34.032261831984115,0.0,0.0,0.0,0.0,27.225809465587293,6.806452366396822
8861892583fffff,838,201330.047061273,759559.2789492799,0.2650616648904331,26.50616648904331,0.0,0.0,0.0,0.0,21.204933191234648,5.301233297808661
8861892585fffff,1085,179080.54410372983,759709.7147668367,0.23572233002008092,23.57223300200809,0.0,0.0,0.0,0.0,18.85778640160647,4.714446600401619
8861892587fffff,2461,282131.39285318536,759601.7883856054,0.37142012718638273,37.14201271863827,0.0,0.0,0.0,0.0,29.713610174910617,7.428402543727653
8861892589fffff,1044,273129.62932418566,759732.6115277903,0.35950757566525077,35.95075756652508,0.0,0.0,0.0,0.0,28.760606053220062,7.190151513305015
886189258bfffff,503,179726.31268023426,759624.6797250207,0.23659883292008635,23.659883292008637,0.0,0.0,0.0,0.0,18.92790663360691,4.731976658401727
886189258dfffff,1267,206271.3808366035,759775.1371342631,0.2714900379796877,27.149003797968767,0.0,0.0,0.0,0.0,21.719203038375014,5.429800759593753
8861892591fffff,1086,228042.8535909427,759408.7371173189,0.3002900051645218,30.029000516452182,0.0,0.0,0.0,0.0,24.023200413161746,6.0058001032904365
8861892593fffff,1358,258702.21875554882,759300.7263711467,0.3407111435174566,34.07111435174566,0.0,0.0,0.0,0.0,27.256891481396533,6.8142228703491305
8861892595fffff,1178,229603.45819891774,759451.3103487954,0.302328082222239,30.232808222223902,0.0,0.0,0.0,0.0,24.186246577779123,6.046561644444779
8861892597fffff,1014,273909.0212601945,759343.315446895,0.36071828866892874,36.07182886689287,0.0,0.0,0.0,0.0,28.857463093514298,7.214365773378574
8861892599fffff,936,201222.05631970937,759474.1162930011,0.26494919576966725,26.494919576966723,0.0,0.0,0.0,0.0,21.19593566157338,5.298983915393343
886189259bfffff,978,195103.53789019387,759366.1159856676,0.25692947549673956,25.692947549673956,0.0,0.0,0.0,0.0,20.554358039739167,5.138589509934789
886189259dfffff,1534,269324.8623087882,759516.7215810177,0.35460030655830566,35.460030655830565,0.0,0.0,0.0,0.0,28.368024524664452,7.092006131166112
88618925a1fffff,562,181650.98901936103,759686.6634090993,0.23911304195364036,23.911304195364036,0.0,0.0,0.0,0.0,19.12904335629123,4.782260839072805
88618925a3fffff,755,253852.98285131215,759578.7424849526,0.3342023264379875,33.42023264379875,0.0,0.0,0.0,0.0,26.736186115039,6.6840465287597475
88618925a5fffff,634,233283.52719834045,759729.0289671386,0.3070614894306361,30.70614894306361,0.0,0.0,0.0,0.0,24.56491915445089,6.141229788612719
88618925a7fffff,475,254813.74832569173,759621.1239656688,0.3354484759394449,33.54484759394449,0.0,0.0,0.0,0.0,26.83587807515559,6.708969518788898
88618925a9fffff,1182,124041.75009265417,759752.1603536194,0.16326607091833753,16.326607091833754,0.0,0.0,0.0,0.0,13.061285673467005,3.2653214183667494
88618925abfffff,1196,167635.84393886616,759644.2498771932,0.2206767759592293,22.06767759592293,0.0,0.0,0.0,0.0,17.654142076738346,4.413535519184585
88618925adfffff,1600,192873.69929085585,759794.5579619483,0.2538498035682367,25.38498035682367,0.0,0.0,0.0,0.0,20.30798428545894,5.076996071364732
88618925b1fffff,1322,233158.41670092076,759428.349886754,0.3070183207351811,30.70183207351811,0.0,0.0,0.0,0.0,24.561465658814488,6.140366414703621
88618925b3fffff,943,240241.62474283867,759320.3604249279,0.3163903370224336,31.639033702243356,0.0,0.0,0.0,0.0,25.311226961794688,6.327806740448668
88618925b5fffff,1047,215203.81161411703,759470.7952200734,0.2833602199960263,28.33602199960263,0.0,0.0,0.0,0.0,22.668817599682104,5.667204399920525
88618925b7fffff,1239,232707.60835509349,759362.8216411707,0.30645114788758665,30.645114788758665,0.0,0.0,0.0,0.0,24.516091831006932,6.129022957751733
88618925b9fffff,672,101446.75742591979,759493.835662141,0.133571534965095,13.3571534965095,0.0,0.0,0.0,0.0,10.685722797207601,2.671430699301899
88618925bbfffff,500,124198.40724004517,759385.8566228186,0.16355111983832168,16.355111983832167,0.0,0.0,0.0,0.0,13.084089587065733,3.2710223967664334
88618925bdfffff,1077,250328.14267091246,759536.3130464532,0.32958021673363025,32.95802167336303,0.0,0.0,0.0,0.0,26.366417338690425,6.591604334672603
88618925c1fffff,435,120942.3812557047,759905.8542166061,0.15915442759733087,15.915442759733086,0.0,0.0,0.0,0.0,12.73235420778647,3.183088551946616
88618925c3fffff,1697,218868.12846906492,759797.9592888972,0.2880609585657559,28.806095856575592,0.0,0.0,0.0,0.0,23.044876685260476,5.7612191713151155
88618925c5fffff,1251,260888.6701115459,759948.3959889973,0.343297875866986,34.3297875866986,0.0,0.0,0.0,0.0,27.46383006935888,6.865957517339719
88618925c7fffff,829,217395.63537677456,759840.5169592015,0.2861069270782875,28.61069270782875,0.0,0.0,0.0,0.0,22.888554166263003,5.722138541565748
88618925cdfffff,522,175711.5781921905,760013.7227333443,0.23119527047518856,23.119527047518858,0.0,0.0,0.0,0.0,18.495621638015088,4.62390540950377
88618925d5fffff,883,197270.11408937618,759690.0379706968,0.2596718453967477,25.96718453967477,0.0,0.0,0.0,0.0,20.773747631739816,5.193436907934952
88618925d7fffff,1482,184487.1116835075,759582.0902966815,0.24287975459169867,24.287975459169868,0.0,0.0,0.0,0.0,19.430380367335896,4.857595091833971
88618925e1fffff,1411,239223.76130645035,759925.4883885195,0.3147989703750334,31.479897037503342,0.0,0.0,0.0,0.0,25.183917630002675,6.295979407500667
88618925e3fffff,1256,107119.63983054865,759817.6147791499,0.14098072714684862,14.09807271468486,0.0,0.0,0.0,0.0,11.27845817174789,2.8196145429369714
88618925e5fffff,146,30355.53539937365,759967.9021188222,0.03994318090901096,3.994318090901096,0.0,0.0,0.0,0.0,3.195454472720877,0.7988636181802189
88618925e7fffff,1571,194770.19125763985,759860.0444430427,0.256323769991619,25.6323769991619,0.0,0.0,0.0,0.0,20.50590159932952,5.12647539983238
88618925e9fffff,2010,290955.2560973883,759990.8897765579,0.3828404524466483,38.28404524466483,0.0,0.0,0.0,0.0,30.627236195731868,7.656809048932963
88618925ebfffff,1889,277173.9958367622,759883.026662838,0.3647587669565687,36.47587669565687,0.0,0.0,0.0,0.0,29.1807013565255,7.295175339131372
88618925edfffff,152,17588.97003165289,760033.3355711278,0.02314236653637783,2.3142366536377827,0.0,0.0,0.0,0.0,1.8513893229102263,0.46284733072755646
8861892c0bfffff,240,33263.304927369594,760215.8923157629,0.04375507702955697,4.375507702955697,0.0,0.0,0.0,0.0,3.5004061623645577,0.8751015405911393
8861892c11fffff,444,82955.18866336474,760000.3968756648,0.10915150703129976,10.915150703129976,0.0,0.0,0.0,0.0,8.732120562503981,2.183030140625995
8861892c13fffff,944,124276.39993816582,759892.6094219229,0.16354468828523974,16.354468828523974,0.0,0.0,0.0,0.0,13.083575062819179,3.2708937657047947
8861892c19fffff,1467,192474.98731288943,760066.224686032,0.25323449597092273,25.323449597092274,0.0,0.0,0.0,0.0,20.258759677673822,5.064689919418452
8861892c1bfffff,1433,250941.94750310192,759958.4476459807,0.33020482669863127,33.02048266986313,0.0,0.0,0.0,0.0,26.416386135890505,6.604096533972623
8861892c1dfffff,395,70959.28200896378,760108.1578486931,0.09335419081647182,9.335419081647183,0.0,0.0,0.0,0.0,7.468335265317747,1.867083816329436
8861892c51fffff,1285,204538.10536917983,760239.7501317506,0.26904421313636007,26.904421313636007,0.0,0.0,0.0,0.0,21.523537050908807,5.3808842627272
8861892c53fffff,1760,278153.7306269211,760132.0100314223,0.36592819004612476,36.59281900461247,0.0,0.0,0.0,0.0,29.27425520368998,7.318563800922494
8861892c55fffff,86,28450.956694246084,760281.6992538727,0.037421598760258676,3.7421598760258674,0.0,0.0,0.0,0.0,2.9937279008206943,0.7484319752051731
8861892c57fffff,1511,242921.88228454,760173.9752303845,0.31956090342466426,31.956090342466425,0.0,0.0,0.0,0.0,25.56487227397314,6.391218068493284
8861892c59fffff,286,46275.06565507182,760305.4825319118,0.06086378004400297,6.086378004400297,0.0,0.0,0.0,0.0,4.8691024035202375,1.2172756008800594
8861892c5bfffff,1160,220290.2600326358,760197.752893836,0.2897802041561678,28.97802041561678,0.0,0.0,0.0,0.0,23.182416332493425,5.795604083123354
8861892c89fffff,1228,151463.15133983846,759569.0884662991,0.19940668155107347,19.940668155107346,0.0,0.0,0.0,0.0,15.952534524085877,3.9881336310214692
8861892c8bfffff,1199,122850.20296627475,759461.195377813,0.16175968398906787,16.175968398906786,0.0,0.0,0.0,0.0,12.940774719125429,3.235193679781357
8861892c91fffff,192,44354.28884429356,759245.3302163274,0.05841891557193502,5.841891557193502,0.0,0.0,0.0,0.0,4.673513245754802,1.1683783114387003
8861892c93fffff,819,140858.92044432522,759137.3581987679,0.18555129572143067,18.555129572143066,0.0,0.0,0.0,0.0,14.844103657714454,3.711025914428612
8861892c99fffff,890,169578.1781262782,759311.2306148573,0.22333158168747372,22.33315816874737,0.0,0.0,0.0,0.0,17.8665265349979,4.466631633749472
8861892c9bfffff,1657,269612.3633556078,759203.2689089404,0.355125398423364,35.5125398423364,0.0,0.0,0.0,0.0,28.410031873869123,7.102507968467279
8861892c9dfffff,705,110965.81867667116,759353.2759531552,0.14613200757892914,14.613200757892914,0.0,0.0,0.0,0.0,11.690560606314332,2.922640151578582
8861892cc1fffff,2087,252376.7206320545,759742.8141961307,0.3321870452951759,33.21870452951759,0.0,0.0,0.0,0.0,26.57496362361407,6.643740905903517
8861892cc3fffff,2294,298656.196238663,759634.9578442889,0.39315752014124916,39.31575201412492,0.0,0.0,0.0,0.0,31.452601611299936,7.8631504028249815
8861892cc5fffff,779,85002.93711999369,759784.7955179296,0.11187764959424983,11.187764959424982,0.0,0.0,0.0,0.0,8.950211967539985,2.2375529918849963
8861892cc7fffff,846,93898.44986116377,759676.9551913404,0.12360313054055128,12.360313054055128,0.0,0.0,0.0,0.0,9.888250443244104,2.472062610811024
8861892cc9fffff,1420,204670.14461133783,759808.6307903178,0.26937064981540076,26.937064981540075,0.0,0.0,0.0,0.0,21.54965198523206,5.387412996308015
8861892ccbfffff,1191,173569.2450659379,759700.7848239425,0.22847053541765375,22.847053541765376,0.0,0.0,0.0,0.0,18.2776428334123,4.569410708353075
8861892ccdfffff,1530,221271.87593370557,759850.6441385932,0.2912044329245138,29.12044329245138,0.0,0.0,0.0,0.0,23.296354633961105,5.824088658490275
8861892cd1fffff,2059,269023.05943895667,759485.0137328372,0.35421773250892674,35.42177325089268,0.0,0.0,0.0,0.0,28.337418600714145,7.084354650178533
8861892cd3fffff,2475,308283.19263229694,759377.0886663334,0.4059685197689117,40.596851976891166,0.0,0.0,0.0,0.0,32.47748158151293,8.119370395378233
8861892cd5fffff,3318,346556.4038454237,759527.0751104859,0.4562791968871041,45.62791968871041,0.0,0.0,0.0,0.0,36.502335750968335,9.125583937742078
8861892cd7fffff,3291,322900.1930573452,759419.1660259668,0.42519363153168604,42.519363153168605,0.0,0.0,0.0,0.0,34.01549052253488,8.503872630633722
8861892cd9fffff,1535,135088.42394798907,759550.8190578873,0.17785304229616483,17.785304229616482,0.0,0.0,0.0,0.0,14.228243383693187,3.5570608459232957
8861892cdbfffff,1076,156369.35914202916,759442.9043494302,0.20590008576876695,20.590008576876695,0.0,0.0,0.0,0.0,16.472006861501356,4.118001715375339
8861892cddfffff,1576,255228.91557374314,759592.9124614134,0.33600750005248176,33.60075000524817,0.0,0.0,0.0,0.0,26.88060000419854,6.720150001049632
8861892e13fffff,75,21389.389934672367,760352.5848805152,0.02813088343486539,2.813088343486539,0.0,0.0,0.0,0.0,2.250470674789231,0.5626176686973077
8861892e81fffff,368,72790.66976588947,759963.6683612313,0.09578177588785743,9.578177588785742,0.0,0.0,0.0,0.0,7.662542071028594,1.9156355177571482
8861892e83fffff,1060,165189.04925064143,759855.8376539248,0.21739524928921652,21.739524928921654,0.0,0.0,0.0,0.0,17.391619943137325,4.347904985784329
8861892e85fffff,999,150119.8007488179,760005.8258821041,0.19752453946597148,19.75245394659715,0.0,0.0,0.0,0.0,15.80196315727772,3.9504907893194297
8861892e87fffff,1586,266197.3952425996,759898.0111761489,0.3503067402829318,35.03067402829318,0.0,0.0,0.0,0.0,28.024539222634544,7.006134805658633
8861892e89fffff,297,46243.12809948012,760029.2830484625,0.06084387684906014,6.084387684906014,0.0,0.0,0.0,0.0,4.867510147924811,1.2168775369812028
8861892e8bfffff,158,51651.01747998413,759921.4627949831,0.06796888890335093,6.796888890335093,0.0,0.0,0.0,0.0,5.437511112268075,1.3593777780670182
8861892e8dfffff,766,64759.32195370881,760071.4726140872,0.0852016215409116,8.52016215409116,0.0,0.0,0.0,0.0,6.816129723272929,1.7040324308182315
8861892e91fffff,2405,265066.34814462194,759705.7429976538,0.3489066004670713,34.890660046707126,0.0,0.0,0.0,0.0,27.912528037365703,6.978132009341422
8861892e93fffff,2127,280307.13927693514,759597.8435077508,0.36902045164123076,36.902045164123074,0.0,0.0,0.0,0.0,29.52163613129846,7.380409032824613
8861892e95fffff,850,196356.6341464355,759747.9805213518,0.2584496953999039,25.84496953999039,0.0,0.0,0.0,0.0,20.675975631992316,5.168993907998075
8861892e97fffff,1501,255573.03958812976,759640.0969909357,0.33643963845576114,33.64396384557612,0.0,0.0,0.0,0.0,26.915171076460894,6.728792769115223
8861892e99fffff,391,153739.72407877413,759771.3465346454,0.2023499896119913,20.23499896119913,0.0,0.0,0.0,0.0,16.187999168959305,4.0469997922398235
8861892e9bfffff,499,183307.96720624276,759663.4574753023,0.24130154662889303,24.130154662889304,0.0,0.0,0.0,0.0,19.304123730311446,4.826030932577858
8861892e9dfffff,507,106516.42866695997,759813.6161027511,0.14018757549161312,14.018757549161313,0.0,0.0,0.0,0.0,11.215006039329051,2.803751509832262
8861892ea1fffff,2908,339351.295872357,759982.2140729353,0.44652531281447794,44.65253128144779,0.0,0.0,0.0,0.0,35.72202502515824,8.930506256289554
8861892ea3fffff,1647,214733.7293155441,759874.4049482101,0.2825910807328475,28.25910807328475,0.0,0.0,0.0,0.0,22.6072864586278,5.651821614656949
8861892ea5fffff,1432,260658.06235615318,760024.2434232059,0.34296019450923015,34.29601945092301,0.0,0.0,0.0,0.0,27.43681556073841,6.859203890184602
8861892ea7fffff,1825,271157.8112767519,759916.4503318656,0.35682582099431287,35.682582099431286,0.0,0.0,0.0,0.0,28.54606567954503,7.136516419886256
8861892ea9fffff,3045,319699.5633280211,760047.9353433877,0.4206307897982535,42.06307897982535,0.0,0.0,0.0,0.0,33.65046318386028,8.412615795965067
8861892eabfffff,2861,297446.58989520033,759940.1366531182,0.39140792221502657,39.14079222150266,0.0,0.0,0.0,0.0,31.312633777202127,7.828158444300531
8861892eadfffff,1729,242422.6655316241,760089.9967315191,0.318939423718338,31.8939423718338,0.0,0.0,0.0,0.0,25.51515389746704,6.3787884743667576
8861892eb1fffff,2562,260960.64410557938,759724.459942009,0.3434938031684526,34.34938031684526,0.0,0.0,0.0,0.0,27.47950425347621,6.869876063369052
8861892eb3fffff,1630,164531.91553194387,759616.5819788985,0.2165986359899058,21.65986359899058,0.0,0.0,0.0,0.0,17.327890879192463,4.331972719798117
8861892eb5fffff,1308,128001.79850051647,759766.5693862427,0.1684751654760479,16.84751654760479,0.0,0.0,0.0,0.0,13.478013238083832,3.369503309520958
8861892eb7fffff,1714,161040.86687794086,759658.707412286,0.21199107613274537,21.19910761327454,0.0,0.0,0.0,0.0,16.95928609061963,4.239821522654907
8861892eb9fffff,1311,277605.9400788803,759790.1700283918,0.3653718500576373,36.53718500576373,0.0,0.0,0.0,0.0,29.229748004610986,7.307437001152746
8861892ebbfffff,1108,214624.20240655838,759682.3024699847,0.28251836551772014,28.251836551772016,0.0,0.0,0.0,0.0,22.601469241417615,5.650367310354401
8861892ebdfffff,2650,267386.2637177936,759832.31150885,0.35190167576162534,35.19016757616254,0.0,0.0,0.0,0.0,28.15213406093003,7.038033515232506
8861892ec1fffff,844,193542.3702623656,760202.6385139005,0.2545931314323196,25.45931314323196,0.0,0.0,0.0,0.0,20.36745051458557,5.091862628646389
8861892ec3fffff,1562,294908.60258223535,760094.8552143698,0.38798921024016425,38.79892102401642,0.0,0.0,0.0,0.0,31.03913681921314,7.759784204803282
8861892ec5fffff,632,209718.43627985776,760244.844118379,0.2758564400697233,27.58564400697233,0.0,0.0,0.0,0.0,22.068515205577867,5.517128801394463
8861892ec7fffff,960,135844.8315161517,760137.0768319106,0.1787109662935059,17.871096629350593,0.0,0.0,0.0,0.0,14.296877303480475,3.574219325870118
8861892ec9fffff,2275,338730.3409138685,760268.1576347568,0.4455406128906943,44.55406128906943,0.0,0.0,0.0,0.0,35.64324903125554,8.910812257813888
8861892ecbfffff,1435,293088.0496711434,760160.3848377618,0.38556080468952103,38.5560804689521,0.0,0.0,0.0,0.0,30.844864375161684,7.711216093790419
8861892ecdfffff,440,146762.7453426599,760310.3952976253,0.1930300391134456,19.30300391134456,0.0,0.0,0.0,0.0,15.44240312907565,3.860600782268911
8861892ed1fffff,1525,213335.92290238157,759944.7597843655,0.2807255661094573,28.072556610945732,0.0,0.0,0.0,0.0,22.458045288756587,5.614511322189145
8861892ed3fffff,303,137680.98685901004,759836.9075802679,0.18119807748936656,18.119807748936655,0.0,0.0,0.0,0.0,14.495846199149325,3.62396154978733
8861892ed5fffff,2185,227164.277566641,759987.0454326685,0.2989054602073039,29.89054602073039,0.0,0.0,0.0,0.0,23.912436816584314,5.978109204146076
8861892ed7fffff,1924,202912.9462236312,759879.2091971819,0.26703315970180347,26.70331597018035,0.0,0.0,0.0,0.0,21.36265277614428,5.340663194036068
8861892ed9fffff,681,99689.71635879918,760010.2678434133,0.13116890728552433,13.116890728552432,0.0,0.0,0.0,0.0,10.493512582841946,2.623378145710486
8861892edbfffff,89,44030.60938133364,759902.4261178045,0.05794245138323556,5.794245138323556,0.0,0.0,0.0,0.0,4.635396110658845,1.1588490276647114
8861892eddfffff,1850,268423.1717661968,760052.5855464003,0.3531639479566113,35.31639479566113,0.0,0.0,0.0,0.0,28.253115836528906,7.0632789591322265
8861892ee1fffff,375,51306.11421331555,760221.3758649259,0.06748838672806733,6.748838672806732,0.0,0.0,0.0,0.0,5.399070938245386,1.349767734561346
8861892ee3fffff,27,35647.85910652539,760113.6141204067,0.04689806687356418,4.689806687356418,0.0,0.0,0.0,0.0,3.7518453498851345,0.9379613374712834
8861892ee5fffff,1608,235560.61873686587,760263.4532496545,0.3098407765492217,30.98407765492217,0.0,0.0,0.0,0.0,24.787262123937737,6.196815530984434
8861892ee7fffff,2070,269251.98301628244,760155.7075515871,0.3542063558050835,35.420635580508346,0.0,0.0,0.0,0.0,28.336508464406677,7.084127116101669
8861892ee9fffff,510,121296.99636363087,760287.0016469983,0.1595410629155398,15.954106291553979,0.0,0.0,0.0,0.0,12.763285033243184,3.1908212583107947
8861892eebfffff,219,119820.73589467048,760179.2503876361,0.1576216870344338,15.762168703443379,0.0,0.0,0.0,0.0,12.609734962754704,3.152433740688675
8861892eedfffff,71,8688.493106879925,760329.1110838641,0.011427279292902921,1.142727929290292,0.0,0.0,0.0,0.0,0.9141823434322337,0.2285455858580584
