park_id,park_name,area_sqkm,lat,lon,amenities_available,h3_index,index_right,ward_id
kmlpark_593,,0.02729,12.925109,77.59461,,88618925d7fffff,94.0,ward_95
kmlpark_594,,0.04046,12.925039,77.595598,,88618925d7fffff,94.0,ward_95
kmlpark_595,,0.04323,12.925157,77.590354,,88618925d7fffff,71.0,ward_72
kmlpark_596,,0.06465,12.925285,77.591307,,88618925d7fffff,71.0,ward_72
kmlpark_597,,0.07887,12.933799,77.58719,,886189259dfffff,71.0,ward_72
kmlpark_598,,0.09113,12.933637,77.589157,,886189259dfffff,71.0,ward_72
kmlpark_599,,0.01905,12.933105,77.592204,,886189259dfffff,71.0,ward_72
kmlpark_600,,0.07251,12.930879,77.590207,,886189259dfffff,71.0,ward_72
kmlpark_601,,0.04369,12.925099,77.597495,,88618925d7fffff,71.0,ward_72
kmlpark_602,,0.09549,12.919019,77.603229,,88618925ddfffff,108.0,ward_109
kmlpark_603,,0.07519,12.925978,77.59878,,88618925d5fffff,71.0,ward_72
kmlpark_604,,0.04375,12.917112,77.597376,,88618925d1fffff,108.0,ward_109
kmlpark_605,,0.02161,12.917964,77.598407,,88618925d1fffff,108.0,ward_109
kmlpark_606,,0.04194,12.918339,77.597736,,88618925d1fffff,108.0,ward_109
kmlpark_607,,0.08132,12.919712,77.598135,,88618925d1fffff,108.0,ward_109
kmlpark_608,,0.10028,12.92072,77.607218,,88618925ddfffff,108.0,ward_109
kmlpark_609,,0.0615,12.919154,77.610004,,88618925ddfffff,125.0,ward_126
kmlpark_610,,0.07531,12.919117,77.610038,,88618925ddfffff,125.0,ward_126
kmlpark_611,,0.09325,12.919018,77.620336,,88618925c9fffff,125.0,ward_126
kmlpark_612,,0.06982,12.918349,77.63658,,8861892425fffff,137.0,ward_138
kmlpark_613,,0.06247,12.918308,77.630504,,8861892427fffff,137.0,ward_138
kmlpark_614,,0.09433,12.916732,77.632867,,8861892427fffff,137.0,ward_138
kmlpark_615,,0.0463,12.920437,77.631591,,8861892427fffff,137.0,ward_138
kmlpark_616,,0.04738,12.917523,77.650657,,8861892553fffff,185.0,ward_186
kmlpark_617,,0.03595,12.917045,77.652967,,8861892551fffff,185.0,ward_186
kmlpark_618,,0.09848,12.916334,77.648123,,8861892553fffff,165.0,ward_166
kmlpark_619,,0.0481,12.917672,77.650483,,8861892553fffff,185.0,ward_186
kmlpark_620,,0.02838,12.916347,77.647825,,8861892553fffff,165.0,ward_166
kmlpark_621,,0.02547,12.919163,77.649587,,8861892553fffff,185.0,ward_186
kmlpark_622,,0.0735,12.91065,77.652537,,886189255bfffff,185.0,ward_186
kmlpark_623,,0.0529,12.910645,77.652552,,886189255bfffff,185.0,ward_186
kmlpark_624,,0.03746,12.911197,77.646746,,886189242dfffff,165.0,ward_166
kmlpark_625,,0.0432,12.901292,77.649608,,8861892467fffff,185.0,ward_186
kmlpark_626,,0.05067,12.904359,77.65003,,8861892467fffff,165.0,ward_166
kmlpark_627,,0.03267,12.90436,77.649967,,8861892467fffff,165.0,ward_166
kmlpark_628,,0.03742,12.909703,77.636898,,8861892421fffff,165.0,ward_166
kmlpark_629,,0.03954,12.913602,77.642412,,886189242dfffff,165.0,ward_166
kmlpark_630,,0.05123,12.913631,77.642608,,886189242dfffff,165.0,ward_166
kmlpark_631,,0.05854,12.914775,77.634379,,8861892421fffff,165.0,ward_166
kmlpark_632,,0.01154,12.914836,77.630103,,8861892427fffff,165.0,ward_166
kmlpark_633,,0.06604,12.914815,77.627167,,8861892423fffff,165.0,ward_166
kmlpark_634,,0.08137,12.914973,77.627656,,8861892423fffff,165.0,ward_166
kmlpark_635,,0.04879,12.91289,77.628996,,8861892423fffff,165.0,ward_166
kmlpark_636,,0.05028,12.90932,77.633658,,8861892421fffff,165.0,ward_166
kmlpark_637,,0.06562,12.910975,77.633422,,8861892421fffff,165.0,ward_166
kmlpark_638,,0.0423,12.910607,77.631346,,8861892423fffff,165.0,ward_166
kmlpark_639,,0.07026,12.909675,77.633679,,8861892421fffff,165.0,ward_166
kmlpark_640,,0.06411,12.907574,77.640537,,8861892429fffff,165.0,ward_166
kmlpark_641,,0.06408,12.906864,77.634859,,8861892421fffff,178.0,ward_179
kmlpark_642,,0.02794,12.922187,77.665791,,886189255dfffff,185.0,ward_186
kmlpark_643,,0.04423,12.923674,77.665089,,8861892555fffff,185.0,ward_186
kmlpark_644,,0.07983,12.903399,77.620775,,886189243dfffff,156.0,ward_157
kmlpark_645,,0.03098,12.891336,77.618773,,8861892439fffff,184.0,ward_185
kmlpark_646,,0.05838,12.89048,77.616363,,8861892415fffff,184.0,ward_185
kmlpark_647,,0.05581,12.892931,77.613951,,8861892415fffff,163.0,ward_164
kmlpark_648,,0.07195,12.916631,77.622373,,88618925c9fffff,156.0,ward_157
kmlpark_649,,0.06017,12.914553,77.60858,,8861892437fffff,125.0,ward_126
kmlpark_650,,0.07403,12.914991,77.604106,,88618925ddfffff,125.0,ward_126
kmlpark_651,,0.02257,12.9112,77.601546,,88618925d9fffff,138.0,ward_139
kmlpark_652,,0.04798,12.915339,77.601592,,88618925d9fffff,125.0,ward_126
kmlpark_653,,0.06885,12.914611,77.601046,,88618925d9fffff,125.0,ward_126
kmlpark_654,,0.02512,12.911982,77.61358,,8861892437fffff,138.0,ward_139
kmlpark_655,,0.03372,12.907209,77.613691,,8861892431fffff,138.0,ward_139
kmlpark_656,,0.0089,12.910472,77.611626,,8861892437fffff,138.0,ward_139
kmlpark_657,,0.04089,12.907211,77.613655,,8861892431fffff,138.0,ward_139
kmlpark_658,,0.04952,12.906366,77.60074,,88618924e5fffff,121.0,ward_122
kmlpark_659,,0.04671,12.911701,77.598745,,88618925d9fffff,121.0,ward_122
kmlpark_660,,0.05074,12.913271,77.598619,,88618925d9fffff,121.0,ward_122
kmlpark_661,,0.04945,12.915353,77.598485,,88618925d1fffff,121.0,ward_122
kmlpark_662,,0.07229,12.905593,77.598257,,88618924e5fffff,121.0,ward_122
kmlpark_663,,0.06632,12.905154,77.599579,,88618924e5fffff,121.0,ward_122
kmlpark_664,,0.05651,12.905718,77.591275,,88618924e7fffff,124.0,ward_125
kmlpark_665,,0.05055,12.903094,77.596465,,88618924e5fffff,121.0,ward_122
kmlpark_666,,0.07797,12.913818,77.592479,,88618925dbfffff,121.0,ward_122
kmlpark_667,,0.07034,12.912078,77.590861,,88618925dbfffff,124.0,ward_125
kmlpark_668,,0.05225,12.909576,77.593751,,88618925dbfffff,121.0,ward_122
kmlpark_669,,0.0116,12.90914,77.587753,,88618924adfffff,124.0,ward_125
kmlpark_670,,0.08765,12.909012,77.585952,,88618924adfffff,124.0,ward_125
kmlpark_671,,0.03264,12.908594,77.584122,,88618924adfffff,124.0,ward_125
kmlpark_672,,0.03873,12.908771,77.581075,,88618924adfffff,124.0,ward_125
kmlpark_673,,0.03749,12.908231,77.584424,,88618924adfffff,124.0,ward_125
kmlpark_674,,0.04792,12.90777,77.581471,,88618924a9fffff,124.0,ward_125
kmlpark_675,,0.0625,12.907488,77.579359,,88618924a9fffff,124.0,ward_125
kmlpark_676,,0.02684,12.919115,77.585232,,88618925d3fffff,92.0,ward_93
kmlpark_677,,0.05763,12.920584,77.576581,,88618924a7fffff,92.0,ward_93
kmlpark_678,,0.03936,12.919261,77.580463,,88618924a5fffff,92.0,ward_93
kmlpark_679,,0.06877,12.917908,77.580024,,88618924a5fffff,92.0,ward_93
kmlpark_680,,0.05554,12.920611,77.580004,,88618924a5fffff,92.0,ward_93
kmlpark_681,,0.06362,12.922523,77.580002,,88618924a5fffff,92.0,ward_93
kmlpark_682,,0.03472,12.922534,77.580505,,88618924a5fffff,92.0,ward_93
kmlpark_683,,0.02713,12.920735,77.58054,,88618924a5fffff,92.0,ward_93
kmlpark_684,,0.00207,12.896466,77.558379,,88618924b9fffff,134.0,ward_135
kmlpark_685,,0.09181,12.895504,77.559162,,88618924b9fffff,134.0,ward_135
kmlpark_686,,0.03839,12.900542,77.558417,,88618924b9fffff,134.0,ward_135
kmlpark_687,,0.04843,12.908194,77.559691,,88618924b5fffff,127.0,ward_128
kmlpark_688,,0.04821,12.900574,77.55845,,88618924b9fffff,134.0,ward_135
kmlpark_689,,0.05959,12.908876,77.560993,,88618924b5fffff,127.0,ward_128
kmlpark_690,,0.05561,12.903284,77.565707,,88618924bdfffff,146.0,ward_147
kmlpark_691,,0.06454,12.91158,77.563874,,88618924b5fffff,134.0,ward_135
kmlpark_692,,0.032,12.902055,77.559345,,88618924b1fffff,134.0,ward_135
kmlpark_693,,0.06411,12.902055,77.559345,,88618924b1fffff,134.0,ward_135
kmlpark_694,,0.07762,12.914825,77.55704,,8860145a4bfffff,127.0,ward_128
kmlpark_695,,0.09083,12.917977,77.557691,,8860145a4bfffff,90.0,ward_91
kmlpark_696,,0.00479,12.912148,77.554743,,88618924b7fffff,127.0,ward_128
kmlpark_697,,0.05021,12.905788,77.551005,,88618924b3fffff,127.0,ward_128
kmlpark_698,,0.05609,12.919831,77.558264,,8860145a4bfffff,90.0,ward_91
kmlpark_699,,0.03533,12.906782,77.550372,,88618924b3fffff,127.0,ward_128
kmlpark_700,,0.04579,12.910444,77.548882,,88618924b7fffff,136.0,ward_137
kmlpark_701,,0.09276,12.925178,77.547078,,8860145a55fffff,116.0,ward_117
kmlpark_702,,0.00383,12.926194,77.547686,,8860145a43fffff,116.0,ward_117
kmlpark_703,,0.05412,12.925485,77.547293,,8860145a55fffff,116.0,ward_117
kmlpark_704,,0.00034,12.923201,77.54921,,8860145a43fffff,116.0,ward_117
kmlpark_705,,0.05947,12.906687,77.5503,,88618924b3fffff,127.0,ward_128
kmlpark_706,,0.07883,12.903524,77.528899,,8860145167fffff,168.0,ward_169
kmlpark_707,,0.0479,12.908071,77.534711,,8860145a5bfffff,168.0,ward_169
kmlpark_708,,0.0128,12.906317,77.542345,,8860145165fffff,136.0,ward_137
kmlpark_709,,0.11162,12.904104,77.538013,,8860145165fffff,168.0,ward_169
kmlpark_710,,0.01255,12.913293,77.537441,,8860145a5bfffff,168.0,ward_169
kmlpark_711,,0.07348,12.907482,77.562421,,88618924bdfffff,134.0,ward_135
kmlpark_712,,0.03555,12.903313,77.565775,,88618924bdfffff,146.0,ward_147
kmlpark_713,,0.03139,12.901003,77.5911,,88618924e7fffff,153.0,ward_154
kmlpark_714,,0.02832,12.895214,77.59201,,88618924e1fffff,155.0,ward_156
kmlpark_715,,0.06905,12.905725,77.591264,,88618924e7fffff,124.0,ward_125
kmlpark_716,,0.05202,12.889933,77.607556,,8861892417fffff,155.0,ward_156
kmlpark_717,,0.07282,12.892963,77.613977,,8861892415fffff,163.0,ward_164
kmlpark_718,,0.03581,12.890927,77.608417,,8861892417fffff,163.0,ward_164
kmlpark_719,,0.08457,12.895,77.606428,,886189243bfffff,155.0,ward_156
kmlpark_720,,0.0208,12.891646,77.605614,,8861892417fffff,155.0,ward_156
kmlpark_721,,0.0639,12.891486,77.606773,,8861892417fffff,163.0,ward_164
kmlpark_722,,0.08754,12.872006,77.652375,,886189244dfffff,,ward_185
kmlpark_723,,0.09821,12.879027,77.647245,,8861892447fffff,,ward_185
kmlpark_724,,0.05366,12.882436,77.606917,,8861892411fffff,191.0,ward_192
kmlpark_725,,0.05777,12.881883,77.607957,,8861892411fffff,191.0,ward_192
kmlpark_726,,0.07699,12.884847,77.60623,,8861892417fffff,191.0,ward_192
kmlpark_727,,0.04419,12.888432,77.592883,,88618924ebfffff,153.0,ward_154
kmlpark_728,,0.06631,12.882743,77.603634,,8861892413fffff,191.0,ward_192
kmlpark_729,,0.04282,12.880395,77.6032,,8861892413fffff,191.0,ward_192
kmlpark_730,,0.03638,12.870261,77.576958,,88618924ddfffff,,ward_171
kmlpark_731,,0.05717,12.858507,77.589673,,88618926b5fffff,,ward_192
kmlpark_732,,0.07714,12.86114,77.579683,,88618926b7fffff,,ward_171
kmlpark_733,,0.03487,12.883211,77.58934,,88618924c5fffff,170.0,ward_171
kmlpark_734,,0.06014,12.889049,77.578253,,886189248dfffff,170.0,ward_171
kmlpark_735,,0.03516,12.891557,77.578056,,886189248dfffff,170.0,ward_171
kmlpark_736,,0.04925,12.888303,77.583486,,886189248dfffff,170.0,ward_171
kmlpark_737,,0.08468,12.880343,77.586281,,88618924c7fffff,170.0,ward_171
kmlpark_738,,0.07139,12.880903,77.587708,,88618924c7fffff,170.0,ward_171
kmlpark_739,,0.036,12.881158,77.589397,,88618924c5fffff,170.0,ward_171
kmlpark_740,,0.06893,12.881992,77.589248,,88618924c5fffff,170.0,ward_171
kmlpark_741,,0.01823,12.881296,77.586614,,88618924c7fffff,170.0,ward_171
kmlpark_742,,0.05003,12.879766,77.586512,,88618924c7fffff,170.0,ward_171
kmlpark_743,,0.05979,12.880827,77.587221,,88618924c7fffff,170.0,ward_171
kmlpark_744,,0.0268,12.866308,77.562587,,88618924d3fffff,,ward_178
kmlpark_745,,0.08392,12.867814,77.559926,,88618924d3fffff,,ward_178
kmlpark_746,,0.033,12.865362,77.565312,,88618924d1fffff,,ward_178
kmlpark_747,,0.03923,12.884205,77.567008,,886189248bfffff,177.0,ward_178
kmlpark_748,,0.02384,12.893952,77.535709,,8860145161fffff,168.0,ward_169
kmlpark_749,,0.04985,12.894204,77.557249,,88618924b9fffff,162.0,ward_163
kmlpark_750,,0.07052,12.881006,77.557825,,886189249dfffff,177.0,ward_178
kmlpark_751,,0.08409,12.896766,77.550698,,88618924bbfffff,162.0,ward_163
kmlpark_752,,0.10369,12.916936,77.508755,,8860145ac9fffff,,ward_159
kmlpark_753,,0.07991,12.877678,77.540879,,8861892493fffff,,ward_169
kmlpark_754,,0.0797,12.880225,77.54854,,8861892491fffff,,ward_178
kmlpark_755,,0.05687,12.906337,77.509419,,886014512bfffff,,ward_159
kmlpark_756,,0.04861,12.974044,77.546501,,8860145a27fffff,28.0,ward_29
kmlpark_757,,0.07313,12.973423,77.541307,,8860145a27fffff,28.0,ward_29
kmlpark_758,,0.01164,12.973898,77.544112,,8860145a27fffff,28.0,ward_29
kmlpark_759,,0.05826,12.973652,77.542312,,8860145a27fffff,28.0,ward_29
kmlpark_760,,0.02527,12.973565,77.549924,,8860145a25fffff,28.0,ward_29
kmlpark_761,,0.06945,12.973845,77.551176,,8860145a25fffff,28.0,ward_29
kmlpark_762,,0.04734,12.972721,77.549456,,8860145a25fffff,28.0,ward_29
kmlpark_763,,0.02494,12.973813,77.551098,,8860145a25fffff,28.0,ward_29
kmlpark_764,,0.05649,12.970339,77.545562,,8860145a27fffff,37.0,ward_38
kmlpark_765,,0.0516,12.970367,77.53509,,8860145849fffff,62.0,ward_63
kmlpark_766,,0.04794,12.966725,77.544753,,8860145a27fffff,37.0,ward_38
kmlpark_767,,0.0675,12.966493,77.544633,,8860145a21fffff,37.0,ward_38
kmlpark_768,,0.08098,12.966214,77.544514,,8860145a21fffff,52.0,ward_53
kmlpark_769,,0.03904,12.967421,77.537227,,8860145849fffff,52.0,ward_53
kmlpark_770,,0.05807,12.967038,77.549701,,8860145a21fffff,37.0,ward_38
kmlpark_771,,0.05564,12.969185,77.539992,,8860145a27fffff,37.0,ward_38
kmlpark_772,,0.07953,12.972397,77.5364,,8860145849fffff,62.0,ward_63
kmlpark_773,,0.05048,12.956907,77.53658,,8860145a3dfffff,59.0,ward_60
kmlpark_774,,0.05403,12.953778,77.527965,,8860145a31fffff,82.0,ward_83
kmlpark_775,,0.08586,12.955374,77.527934,,8860145a31fffff,102.0,ward_103
kmlpark_776,,0.08503,12.953778,77.527965,,8860145a31fffff,82.0,ward_83
kmlpark_777,,0.01154,12.957456,77.53043,,8860145a31fffff,82.0,ward_83
kmlpark_778,,0.0626,12.958129,77.531178,,8860145a3dfffff,82.0,ward_83
kmlpark_779,,0.03272,12.957634,77.527876,,8860145a31fffff,82.0,ward_83
kmlpark_780,,0.03454,12.960533,77.525223,,8860145a37fffff,82.0,ward_83
kmlpark_781,,0.07969,12.953013,77.529544,,8860145a31fffff,82.0,ward_83
kmlpark_782,,0.06064,12.9617,77.53111,,8860145a35fffff,52.0,ward_53
kmlpark_783,,0.0371,12.958198,77.528916,,8860145a31fffff,82.0,ward_83
kmlpark_784,,0.07638,12.962555,77.52699,,8860145a35fffff,82.0,ward_83
kmlpark_785,,0.05479,12.95409,77.531893,,8860145a3dfffff,82.0,ward_83
kmlpark_786,,0.11865,12.958409,77.529031,,8860145a31fffff,82.0,ward_83
kmlpark_787,,0.0851,12.95785,77.528822,,8860145a31fffff,82.0,ward_83
kmlpark_788,,0.03086,12.953426,77.527767,,8860145a31fffff,82.0,ward_83
kmlpark_789,,0.01329,12.953426,77.527767,,8860145a31fffff,82.0,ward_83
kmlpark_790,,0.03133,12.95772,77.527864,,8860145a31fffff,82.0,ward_83
kmlpark_791,,0.03203,12.95772,77.527864,,8860145a31fffff,82.0,ward_83
kmlpark_792,,0.03231,12.959463,77.529381,,8860145a31fffff,82.0,ward_83
kmlpark_793,,0.06119,12.957513,77.528241,,8860145a31fffff,82.0,ward_83
kmlpark_794,,0.06433,12.957513,77.528241,,8860145a31fffff,82.0,ward_83
kmlpark_795,,0.05788,12.957513,77.528241,,8860145a31fffff,82.0,ward_83
kmlpark_796,,0.03951,12.957513,77.528241,,8860145a31fffff,82.0,ward_83
kmlpark_797,,0.05889,12.960035,77.525995,,8860145a31fffff,82.0,ward_83
kmlpark_798,,0.02649,12.960485,77.525113,,8860145a37fffff,82.0,ward_83
kmlpark_799,,0.08535,12.960443,77.525144,,8860145a37fffff,82.0,ward_83
kmlpark_800,,0.02081,12.963605,77.531474,,8860145a35fffff,52.0,ward_53
kmlpark_801,,0.03161,12.962478,77.54086,,8860145a23fffff,52.0,ward_53
kmlpark_802,,0.0233,12.964562,77.538489,,8860145a23fffff,52.0,ward_53
kmlpark_803,,0.0942,12.962478,77.54086,,8860145a23fffff,52.0,ward_53
kmlpark_804,,0.08559,12.962478,77.54086,,8860145a23fffff,52.0,ward_53
kmlpark_805,,0.05737,12.967165,77.536093,,8860145849fffff,52.0,ward_53
kmlpark_806,,0.00109,12.959109,77.536279,,8860145a3dfffff,59.0,ward_60
kmlpark_807,,0.05062,12.970139,77.537277,,8860145849fffff,37.0,ward_38
kmlpark_808,,0.07316,12.967495,77.537195,,8860145849fffff,52.0,ward_53
kmlpark_809,,0.0064,12.963479,77.534147,,8860145a35fffff,52.0,ward_53
kmlpark_810,,0.07032,12.973408,77.539458,,8860145849fffff,42.0,ward_43
kmlpark_811,,0.02287,12.968543,77.536772,,8860145849fffff,52.0,ward_53
kmlpark_812,,0.10777,12.956308,77.536557,,8860145a3dfffff,59.0,ward_60
kmlpark_813,,0.08048,12.962443,77.541051,,8860145a23fffff,52.0,ward_53
kmlpark_814,,0.02062,12.96055,77.536928,,8860145a23fffff,52.0,ward_53
kmlpark_815,,0.07294,12.972222,77.543671,,8860145a27fffff,28.0,ward_29
kmlpark_816,,0.02423,12.962841,77.534267,,8860145a35fffff,52.0,ward_53
kmlpark_817,,0.08643,12.960313,77.527634,,8860145a31fffff,82.0,ward_83
kmlpark_818,,0.01547,12.964624,77.538694,,8860145a23fffff,52.0,ward_53
kmlpark_819,,0.04853,12.955869,77.537192,,8860145a3dfffff,59.0,ward_60
kmlpark_820,,0.05829,12.968237,77.536633,,8860145849fffff,52.0,ward_53
kmlpark_821,,0.03537,12.954589,77.536163,,8860145a3dfffff,59.0,ward_60
kmlpark_822,,0.0343,12.956925,77.540632,,8860145a2bfffff,59.0,ward_60
kmlpark_823,,0.02705,12.949792,77.548466,,8860145a05fffff,58.0,ward_59
kmlpark_824,,0.05154,12.945956,77.548554,,8860145a05fffff,58.0,ward_59
kmlpark_825,,0.00111,12.945956,77.548554,,8860145a05fffff,58.0,ward_59
kmlpark_826,,0.02199,12.944249,77.543202,,8860145a01fffff,58.0,ward_59
kmlpark_827,,0.00329,12.943758,77.538298,,8860145a03fffff,83.0,ward_84
kmlpark_828,,0.03586,12.958126,77.580452,,88618925b3fffff,10.0,ward_11
kmlpark_829,,0.0499,12.962682,77.590042,,88618925b5fffff,9.0,ward_10
kmlpark_830,,0.06929,12.970593,77.584006,,8860145b4bfffff,9.0,ward_10
kmlpark_831,,0.06377,12.963858,77.580674,,88618925b7fffff,10.0,ward_11
kmlpark_832,,0.03957,12.96366,77.582755,,88618925b7fffff,10.0,ward_11
kmlpark_833,,0.02638,12.94396,77.573352,,8860145a6dfffff,24.0,ward_25
kmlpark_834,,0.06498,12.94847,77.573507,,8860145a6dfffff,24.0,ward_25
kmlpark_835,,0.03341,12.945436,77.564855,,8860145a61fffff,24.0,ward_25
kmlpark_836,,0.05753,12.948395,77.566336,,8860145a61fffff,24.0,ward_25
kmlpark_837,,0.04216,12.94965,77.562563,,8860145a61fffff,24.0,ward_25
kmlpark_838,,0.01822,12.952767,77.561469,,8860145a67fffff,39.0,ward_40
kmlpark_839,,0.05965,12.953166,77.561491,,8860145a67fffff,39.0,ward_40
kmlpark_840,,0.06739,12.947872,77.567907,,8860145a61fffff,24.0,ward_25
kmlpark_841,,0.049,12.952242,77.576699,,88618925b3fffff,31.0,ward_32
kmlpark_842,,0.05408,12.94394,77.577218,,8861892597fffff,31.0,ward_32
kmlpark_843,,0.08546,12.953435,77.573929,,88618925b3fffff,10.0,ward_11
kmlpark_844,,0.04309,12.953435,77.573929,,88618925b3fffff,10.0,ward_11
kmlpark_845,,0.04031,12.953435,77.573929,,88618925b3fffff,10.0,ward_11
kmlpark_846,,0.06582,12.951303,77.563363,,8860145a61fffff,24.0,ward_25
kmlpark_847,,0.06781,12.94409,77.571575,,8860145a69fffff,24.0,ward_25
kmlpark_848,,0.03592,12.948012,77.57353,,8860145a6dfffff,24.0,ward_25
kmlpark_849,,0.07638,12.95121,77.594284,,88618925bdfffff,35.0,ward_36
kmlpark_850,,0.06457,12.947408,77.595201,,8861892587fffff,35.0,ward_36
kmlpark_851,,0.02377,12.942986,77.597492,,8861892583fffff,54.0,ward_55
kmlpark_852,,0.05289,12.945383,77.60163,,8861892581fffff,35.0,ward_36
kmlpark_853,,0.09312,12.943006,77.57413,,8861892597fffff,24.0,ward_25
kmlpark_854,,0.04743,12.94237,77.580895,,8861892597fffff,31.0,ward_32
kmlpark_855,,0.06369,12.943335,77.583024,,8861892595fffff,31.0,ward_32
kmlpark_856,,0.07025,12.940087,77.584264,,8861892595fffff,31.0,ward_32
kmlpark_857,,0.06185,12.939848,77.584231,,8861892595fffff,31.0,ward_32
kmlpark_858,,0.07042,12.944053,77.577247,,8861892597fffff,31.0,ward_32
kmlpark_859,,0.01085,12.943261,77.569427,,8860145a69fffff,47.0,ward_48
kmlpark_860,,0.05447,12.943261,77.569427,,8860145a69fffff,47.0,ward_48
kmlpark_861,,0.04248,12.935996,77.573631,,8861892593fffff,47.0,ward_48
kmlpark_862,,0.04987,12.937897,77.57148,,8860145a69fffff,47.0,ward_48
kmlpark_863,,0.04262,12.937667,77.569009,,8860145a69fffff,47.0,ward_48
kmlpark_864,,0.08929,12.934326,77.565801,,8860145a45fffff,61.0,ward_62
kmlpark_865,,0.03012,12.931862,77.564981,,8860145a45fffff,61.0,ward_62
kmlpark_866,,0.03025,12.951593,77.557247,,8860145a63fffff,39.0,ward_40
kmlpark_867,,0.06664,12.948591,77.559124,,8860145a63fffff,39.0,ward_40
kmlpark_868,,0.01598,12.947183,77.563911,,8860145a61fffff,39.0,ward_40
kmlpark_869,,0.06467,12.944788,77.563074,,8860145a61fffff,39.0,ward_40
kmlpark_870,,0.00894,12.948943,77.560967,,8860145a61fffff,39.0,ward_40
kmlpark_871,,0.05068,12.948616,77.562298,,8860145a61fffff,39.0,ward_40
kmlpark_872,,0.07235,12.947882,77.55828,,8860145a63fffff,39.0,ward_40
kmlpark_873,,0.07746,12.944484,77.554373,,8860145a0dfffff,50.0,ward_51
kmlpark_874,,0.02732,12.934526,77.543128,,8860145a0bfffff,84.0,ward_85
kmlpark_875,,0.05967,12.942624,77.542778,,8860145a01fffff,72.0,ward_73
kmlpark_876,,0.05044,12.932799,77.543943,,8860145a09fffff,84.0,ward_85
kmlpark_877,,0.10456,12.938641,77.545686,,8860145a01fffff,72.0,ward_73
kmlpark_878,,0.02718,12.938546,77.545707,,8860145a01fffff,72.0,ward_73
kmlpark_879,,0.05505,12.939747,77.559584,,8860145a6bfffff,47.0,ward_48
kmlpark_880,,0.0248,12.939489,77.547382,,8860145a01fffff,72.0,ward_73
kmlpark_881,,0.03749,12.929699,77.5478,,8860145a09fffff,84.0,ward_85
kmlpark_882,,0.04878,12.9322,77.548998,,8860145a09fffff,84.0,ward_85
kmlpark_883,,0.0197,12.938562,77.563221,,8860145a6bfffff,47.0,ward_48
kmlpark_884,,0.061,12.926647,77.554364,,8860145a43fffff,84.0,ward_85
kmlpark_885,,0.08126,12.940132,77.561932,,8860145a6bfffff,47.0,ward_48
kmlpark_886,,0.07215,12.925619,77.553483,,8860145a43fffff,84.0,ward_85
kmlpark_887,,0.04864,12.937271,77.559649,,8860145a6bfffff,47.0,ward_48
